file,prediction,ai_probability,prediction_name,ai_probability_percent
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/091 - LEGO Adventures Inside Movie Studios_047.wav,1,0.9805533289909363,AI,98.05533289909363
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/116 - Sora 2 S1E5_054.wav,1,0.9805533289909363,AI,98.05533289909363
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_222.wav,1,0.9805513620376587,AI,98.05513620376587
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/035 - Spongebob Ai part 1 and two (The Secret Sauce)_030.wav,1,0.9805130958557129,AI,98.05130958557129
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/236 - Sora 2 Lost Episode In 10 Minutes Not Made For Kids_147.wav,1,0.9804893732070923,AI,98.04893732070923
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/105 - sora 2 stuff_043.wav,1,0.9804456830024719,AI,98.04456830024719
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/200 - SML Movie： Junior Wants Chef Pee Pee Fired!_108.wav,1,0.9804303050041199,AI,98.04303050041199
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/068 - Hip Hop Sora 2 A.I Compilation_111.wav,1,0.9804233312606812,AI,98.04233312606812
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_170.wav,1,0.9803817272186279,AI,98.0381727218628
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/126 - Sora 2 Ai Disney & Pixar Film Trailers Compilation_022.wav,1,0.9803670644760132,AI,98.03670644760132
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/070 - Creepypastas of Sora AI cartoon hacks_000.wav,1,0.9803615808486938,AI,98.03615808486938
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/266 - If Streaming Platforms Made Ice Cream🍦_030.wav,1,0.9803572297096252,AI,98.03572297096252
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/182 - Amateur Animation Studio Intros (funny moments)_004.wav,1,0.9803304076194763,AI,98.03304076194763
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/041 - Vintage Movie Studio Logos： The Making-Of_028.wav,1,0.9803175926208496,AI,98.03175926208496
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/030 - BEST SORA 2 AI MEMES EPISODE 5_201.wav,1,0.9803169965744019,AI,98.03169965744019
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/167 - AI Has LOST ALL CONTROL 💀 (Sora 2 Moments You Won’t Believe)_058.wav,1,0.9803144931793213,AI,98.03144931793213
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/068 - Hip Hop Sora 2 A.I Compilation_181.wav,1,0.9802929759025574,AI,98.02929759025574
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/109 - Cartoon Network AI Bumpers_035.wav,1,0.9802842736244202,AI,98.02842736244202
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_434.wav,1,0.980282187461853,AI,98.0282187461853
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/019 - AI Spongebob Ep1_009.wav,1,0.9802417755126953,AI,98.02417755126953
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/105 - sora 2 stuff_057.wav,1,0.9802362322807312,AI,98.02362322807312
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/145 - #sml #smlrose #funnymemes #funny #smlpv #funnyimages #butifyoucloseyoureyes #funnypictures #puppet_001.wav,1,0.980221688747406,AI,98.0221688747406
/home/jack/Videos/snip_4sec/garystafford/po_0026_part_003.flac,1,0.9802112579345703,AI,98.02112579345703
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/041 - Vintage Movie Studio Logos： The Making-Of_008.wav,1,0.9801977872848511,AI,98.01977872848511
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/031 - Top 62 Sora 2 Clips That Will Blow Your Mind_034.wav,1,0.9801906943321228,AI,98.01906943321228
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/188 - Lost episode by sora 2_079.wav,1,0.9801867604255676,AI,98.01867604255676
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/173 - BEST SORA 2 AI MEMES EPISODE 10_056.wav,1,0.9801788926124573,AI,98.01788926124573
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/169 - AI Has FINALLY LOST CONTROL 💀 (Sora 2 Moments Gone Way Too Far)_055.wav,1,0.9801772832870483,AI,98.01772832870483
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/231 - Pixar vs DreamWorks： Who Breaks First？_012.wav,1,0.9801753163337708,AI,98.01753163337708
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/196 - Lost Episodes Analog Horror Sora 2 (Full Movie)_057.wav,1,0.9801734685897827,AI,98.01734685897827
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/039 - South Park： Cartman in Squid Game ｜ South Park Parody ｜ Episode 1 ｜ Motionize_025.wav,1,0.9801501035690308,AI,98.01501035690308
/home/jack/Videos/snip_4sec/garystafford/po_0031_part_005.flac,1,0.9801480770111084,AI,98.01480770111084
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_338.wav,1,0.9801455736160278,AI,98.01455736160278
/home/jack/Videos/snip_4sec/garystafford/sp_0002_c_part_010.flac,1,0.9801235795021057,AI,98.01235795021057
/home/jack/Videos/snip_4sec/garystafford/lv_0002_c_part_010.flac,1,0.9801235795021057,AI,98.01235795021057
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/169 - AI Has FINALLY LOST CONTROL 💀 (Sora 2 Moments Gone Way Too Far)_013.wav,1,0.9800994992256165,AI,98.00994992256165
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/204 - Ultimate THX & Movie Studio Intro Compilation_000.wav,1,0.9800968766212463,AI,98.00968766212463
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_020.wav,1,0.9800957441329956,AI,98.00957441329956
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/292 - McDonald’s 🍟Happy Meal by Animation Studios_007.wav,1,0.9800627827644348,AI,98.00627827644348
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/109 - Cartoon Network AI Bumpers_071.wav,1,0.9800596833229065,AI,98.00596833229065
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/167 - AI Has LOST ALL CONTROL 💀 (Sora 2 Moments You Won’t Believe)_090.wav,1,0.98005211353302,AI,98.005211353302
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/104 - Sora 2 S1E4_043.wav,1,0.9800035357475281,AI,98.00035357475281
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/276 - Welcome to Warner Bros. World_025.wav,1,0.9799754023551941,AI,97.99754023551941
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/053 - Movie Studios Commercial Jingles 90s_012.wav,1,0.9799701571464539,AI,97.99701571464539
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/265 - Netflix Taking Over All Movie Studios_021.wav,1,0.9799389839172363,AI,97.99389839172363
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/236 - Sora 2 Lost Episode In 10 Minutes Not Made For Kids_023.wav,1,0.9799224138259888,AI,97.99224138259888
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/117 - Animation Studios Commercial Jingles 2000s_029.wav,1,0.9798763990402222,AI,97.98763990402222
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_236.wav,1,0.9798699617385864,AI,97.98699617385864
/home/jack/Videos/snip_4sec/garystafford/hu_0002_part_005.flac,1,0.9798538088798523,AI,97.98538088798523
/home/jack/Videos/snip_4sec/rek/Day in the Life of A Minecraft YouTuber_070.wav,1,0.9798499345779419,AI,97.98499345779419
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/270 - [100K] The Mine Song [Lazy Town] but it’s ruined by Sora Ai 2 every time Stingy says “Mine” or “Me”_037.wav,1,0.9797899723052979,AI,97.97899723052979
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/105 - sora 2 stuff_184.wav,1,0.979774534702301,AI,97.9774534702301
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/063 - Regular AI Show： The Job Fail_029.wav,1,0.9797583818435669,AI,97.97583818435669
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/264 - When Animated TV Channels Invade Theaters_034.wav,1,0.9797501564025879,AI,97.97501564025879
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/169 - AI Has FINALLY LOST CONTROL 💀 (Sora 2 Moments Gone Way Too Far)_101.wav,1,0.9797434210777283,AI,97.97434210777283
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/051 - Animation Studio Intros Escaped from TV_015.wav,1,0.9797379970550537,AI,97.97379970550537
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/277 - Original Cereals for Streaming Platforms_001.wav,1,0.9797372221946716,AI,97.97372221946716
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/269 - UNHINGED CAILLOU Sora Compilation 2_117.wav,1,0.9797016382217407,AI,97.97016382217407
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/031 - Top 62 Sora 2 Clips That Will Blow Your Mind_048.wav,1,0.9796594381332397,AI,97.96594381332397
/home/jack/Videos/snip_4sec/garystafford/hg_0007_part_002.flac,1,0.9795846939086914,AI,97.95846939086914
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/137 - Gumball out of context ( but it's A.I )_010.wav,1,0.979578971862793,AI,97.9578971862793
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/039 - South Park： Cartman in Squid Game ｜ South Park Parody ｜ Episode 1 ｜ Motionize_092.wav,1,0.9795770645141602,AI,97.95770645141602
/home/jack/Videos/snip_4sec/garystafford/sp_0001_part_016.flac,1,0.9795674085617065,AI,97.95674085617065
/home/jack/Videos/snip_4sec/garystafford/lv_0001_part_016.flac,1,0.9795674085617065,AI,97.95674085617065
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_175.wav,1,0.9795582890510559,AI,97.95582890510559
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/230 - The Ultimate Spongebob Sora 2 Compilation_176.wav,1,0.9795196056365967,AI,97.95196056365967
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/135 - Unhinged Gumball AI Moments_065.wav,1,0.9795190691947937,AI,97.95190691947937
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/197 - Movie Studios Take Over Parade!_016.wav,1,0.9794631004333496,AI,97.94631004333496
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/088 - Sora's AI-Generated SpongeBob Part 2! The Style Change is INSANE, My Childhood is Ruined!_065.wav",1,0.9793684482574463,AI,97.93684482574463
/home/jack/Videos/snip_4sec/garystafford/po_0031_part_004.flac,1,0.9793683290481567,AI,97.93683290481567
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/024 - Mr Rogers aboard the Mayflower (A.I. Video)_016.wav,1,0.9792940020561218,AI,97.92940020561218
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/041 - Vintage Movie Studio Logos： The Making-Of_012.wav,1,0.9792852997779846,AI,97.92852997779846
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/193 - Sora AI Lost Episode Analog Horror Compilation_076.wav,1,0.9792577624320984,AI,97.92577624320984
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/139 - CLIP 1 ｜ SpongebobSoraPants Episode 1_022.wav,1,0.9792481660842896,AI,97.92481660842896
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/194 - Lost Episodes Analog Horror Sora 2 #1_040.wav,1,0.979221522808075,AI,97.9221522808075
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/031 - Top 62 Sora 2 Clips That Will Blow Your Mind_127.wav,1,0.9792167544364929,AI,97.92167544364929
/home/jack/Videos/snip_4sec/garystafford/sp_0001_c_part_023.flac,1,0.9791963696479797,AI,97.91963696479797
/home/jack/Videos/snip_4sec/garystafford/lv_0001_c_part_023.flac,1,0.9791963696479797,AI,97.91963696479797
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/196 - Lost Episodes Analog Horror Sora 2 (Full Movie)_068.wav,1,0.9791918396949768,AI,97.91918396949768
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_416.wav,1,0.9791765213012695,AI,97.91765213012695
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/198 - Pirates of the Caribbean 6 Opening ｜ Disney x Jerry Bruckheimer_014.wav,1,0.9791684746742249,AI,97.91684746742249
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/173 - BEST SORA 2 AI MEMES EPISODE 10_045.wav,1,0.9791080355644226,AI,97.91080355644226
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/137 - Gumball out of context ( but it's A.I )_115.wav,1,0.9790979623794556,AI,97.90979623794556
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/037 - south park special episode： DOOMED DAD (made by ai)_020.wav,1,0.9790844917297363,AI,97.90844917297363
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/068 - Hip Hop Sora 2 A.I Compilation_120.wav,1,0.9790725111961365,AI,97.90725111961365
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/049 - 👑 Elvais is ＂THE KING OF STEEL＂ (1962) — Unearthed Technicolor Action Superhero Parody [AI]_012.wav,1,0.9790608286857605,AI,97.90608286857605
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/194 - Lost Episodes Analog Horror Sora 2 #1_003.wav,1,0.9790449738502502,AI,97.90449738502502
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/233 - Animation TV channels Escaped from TV_036.wav,1,0.9790349006652832,AI,97.90349006652832
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/031 - Top 62 Sora 2 Clips That Will Blow Your Mind_073.wav,1,0.9789808392524719,AI,97.89808392524719
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_089.wav,1,0.9789797067642212,AI,97.89797067642212
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/284 - Instant karma — lady edition 💥#ringdoorbell #funny #porchpiratecaught #Karma #Short #Criminal_002.wav,1,0.9789566397666931,AI,97.89566397666931
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/074 - Random Cartoons destroyed by Sora 2 AI_006.wav,1,0.9789541363716125,AI,97.89541363716125
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/167 - AI Has LOST ALL CONTROL 💀 (Sora 2 Moments You Won’t Believe)_085.wav,1,0.9789466857910156,AI,97.89466857910156
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/046 - What If Movie Studios Made Cars？_021.wav,1,0.9789350628852844,AI,97.89350628852844
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/063 - Regular AI Show： The Job Fail_043.wav,1,0.9789336919784546,AI,97.89336919784546
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/026 - Sora 2 SpongeBob & Other Funny Videos_018.wav,1,0.9788990616798401,AI,97.88990616798401
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/050 - Apocalypse of the Movie Studios_001.wav,1,0.9788475632667542,AI,97.88475632667542
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/240 - Beyond the Logo： The Cities of Movie Studios_015.wav,1,0.9788232445716858,AI,97.88232445716858
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/156 - 🎬When Movie Studios Opened KFC Theaters🍗_013.wav,1,0.9788115620613098,AI,97.88115620613098
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/130 - Halloween Party - Movie Studio Intros_001.wav,1,0.9788106679916382,AI,97.88106679916382
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/090 - Sora 2 S1E3_077.wav,1,0.9787936210632324,AI,97.87936210632324
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/189 - Cartoons, Cars and Spongebob Lost Episode 2025 (Sora 2)_011.wav",1,0.9787846207618713,AI,97.87846207618713
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/241 - 🍰 Cinematic Cakes： Movie Studio Edition_015.wav,1,0.9787606596946716,AI,97.87606596946716
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/173 - BEST SORA 2 AI MEMES EPISODE 10_166.wav,1,0.9787255525588989,AI,97.87255525588989
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_398.wav,1,0.9787098169326782,AI,97.87098169326782
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/283 - Peppa pig gets grounded Sora AI videos 235 subscriber special (MOST VIEWED)_072.wav,1,0.9786785244941711,AI,97.86785244941711
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/030 - BEST SORA 2 AI MEMES EPISODE 5_012.wav,1,0.9786641597747803,AI,97.86641597747803
/home/jack/Videos/snip_4sec/garystafford/hg_0013_c_part_005.flac,1,0.9786580801010132,AI,97.86580801010132
/home/jack/Videos/snip_4sec/garystafford/po_0020_part_002.flac,1,0.9786486029624939,AI,97.86486029624939
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_373.wav,1,0.9786376357078552,AI,97.86376357078552
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/277 - Original Cereals for Streaming Platforms_025.wav,1,0.9786195158958435,AI,97.86195158958435
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_371.wav,1,0.9785991907119751,AI,97.85991907119751
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/158 - SpongeBob SoraPants ｜ Ep. 1 • Sponge is Unfun_003.wav,1,0.9785627722740173,AI,97.85627722740173
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/126 - Sora 2 Ai Disney & Pixar Film Trailers Compilation_029.wav,1,0.9785293340682983,AI,97.85293340682983
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/044 - ai Spongebob Episode #spongebob #sora #veo3_018.wav,1,0.9785121083259583,AI,97.85121083259583
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/173 - BEST SORA 2 AI MEMES EPISODE 10_066.wav,1,0.9785046577453613,AI,97.85046577453613
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/057 - Sora 2 Personal Test_006.wav,1,0.9784646034240723,AI,97.84646034240723
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/092 - The Crossover You've Never Seen： How Did SpongeBob Get to Quahog？_030.wav,1,0.9784624576568604,AI,97.84624576568604
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/198 - Pirates of the Caribbean 6 Opening ｜ Disney x Jerry Bruckheimer_004.wav,1,0.9784114360809326,AI,97.84114360809326
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_446.wav,1,0.9784080982208252,AI,97.84080982208252
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/272 - Peppa pig Sora ai videos 500 subscriber special_015.wav,1,0.9783949851989746,AI,97.83949851989746
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/048 - Movie Studios in the Neanderthal Era_010.wav,1,0.9783686399459839,AI,97.83686399459839
/home/jack/Videos/snip_4sec/garystafford/po_0006_part_004.flac,1,0.9783344268798828,AI,97.83344268798828
/home/jack/Videos/snip_4sec/garystafford/sp_0006_part_004.flac,1,0.9783344268798828,AI,97.83344268798828
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/054 - McDonald’s Movie Studios Ad Series_014.wav,1,0.9783326983451843,AI,97.83326983451843
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_065.wav,1,0.9783074855804443,AI,97.83074855804443
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/030 - BEST SORA 2 AI MEMES EPISODE 5_153.wav,1,0.9782813787460327,AI,97.82813787460327
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/068 - Hip Hop Sora 2 A.I Compilation_130.wav,1,0.9782800078392029,AI,97.82800078392029
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/024 - Mr Rogers aboard the Mayflower (A.I. Video)_027.wav,1,0.9782692790031433,AI,97.82692790031433
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/116 - Sora 2 S1E5_015.wav,1,0.9782572984695435,AI,97.82572984695435
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/154 - Movie Studios Present Their New Intros (Funny moments)_004.wav,1,0.9782471060752869,AI,97.82471060752869
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/192 - Lost Episodes Analog Horror Sora 2 (The Creepiest)_077.wav,1,0.9782459735870361,AI,97.82459735870361
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/072 - anime girls swooning over spongebob characters compilation 2 (Sora 2 AI)_008.wav,1,0.9782124161720276,AI,97.82124161720276
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/009 - SpongeBob Classic Scene： Everyone Has Ulterior Motives._120.wav,1,0.978169322013855,AI,97.8169322013855
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/198 - Pirates of the Caribbean 6 Opening ｜ Disney x Jerry Bruckheimer_015.wav,1,0.9781418442726135,AI,97.81418442726135
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/012 - BEST SORA 2 AI MEMES EPISODE 1_051.wav,1,0.9781409502029419,AI,97.81409502029419
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/285 - Collabs Movie Studios & Streaming Platforms🥣 Made Cereals_003.wav,1,0.978123128414154,AI,97.8123128414154
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/012 - BEST SORA 2 AI MEMES EPISODE 1_069.wav,1,0.9781167507171631,AI,97.81167507171631
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/016 - Movie Studio Intros： Reimagined as Trailers_026.wav,1,0.9780594110488892,AI,97.80594110488892
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/237 - 🍦When Animated TV Channels Make Ice Cream📺_032.wav,1,0.9780524373054504,AI,97.80524373054504
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/044 - ai Spongebob Episode #spongebob #sora #veo3_040.wav,1,0.978049099445343,AI,97.8049099445343
/home/jack/Videos/snip_4sec/rek/Day in the Life of A Minecraft YouTuber_262.wav,1,0.9780411124229431,AI,97.80411124229431
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/285 - Collabs Movie Studios & Streaming Platforms🥣 Made Cereals_016.wav,1,0.9780202507972717,AI,97.80202507972717
/home/jack/Videos/snip_4sec/garystafford/lv_0001_part_006.flac,1,0.9780187606811523,AI,97.80187606811523
/home/jack/Videos/snip_4sec/garystafford/sp_0001_part_006.flac,1,0.9780187606811523,AI,97.80187606811523
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_249.wav,1,0.9780067205429077,AI,97.80067205429077
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_030.wav,1,0.9779627919197083,AI,97.79627919197083
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2_099.wav",1,0.9779626727104187,AI,97.79626727104187
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/193 - Sora AI Lost Episode Analog Horror Compilation_064.wav,1,0.9779393076896667,AI,97.79393076896667
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/269 - UNHINGED CAILLOU Sora Compilation 2_081.wav,1,0.9779225587844849,AI,97.79225587844849
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/240 - Beyond the Logo： The Cities of Movie Studios_027.wav,1,0.9779222011566162,AI,97.79222011566162
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_313.wav,1,0.9779189229011536,AI,97.79189229011536
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/031 - Top 62 Sora 2 Clips That Will Blow Your Mind_084.wav,1,0.9779173135757446,AI,97.79173135757446
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/027 - Movie Studio Trailer - MGM： Roar of Justice by AI_015.wav,1,0.9779130816459656,AI,97.79130816459656
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/208 - Movie Studios in Yarn (Behind the Scenes)_021.wav,1,0.9778963327407837,AI,97.78963327407837
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/079 - Sora Ai S1E1_030.wav,1,0.9778928160667419,AI,97.7892816066742
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/031 - Top 62 Sora 2 Clips That Will Blow Your Mind_103.wav,1,0.9778901934623718,AI,97.78901934623718
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/194 - Lost Episodes Analog Horror Sora 2 #1_019.wav,1,0.9778584837913513,AI,97.78584837913513
/home/jack/Videos/snip_4sec/garystafford/hu_0008_part_001.flac,1,0.9778335094451904,AI,97.78335094451904
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/173 - BEST SORA 2 AI MEMES EPISODE 10_200.wav,1,0.9777944087982178,AI,97.77944087982178
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_287.wav,1,0.9777636528015137,AI,97.77636528015137
/home/jack/Videos/snip_4sec/garystafford/sp_0001_c_part_022.flac,1,0.9777454137802124,AI,97.77454137802124
/home/jack/Videos/snip_4sec/garystafford/lv_0001_c_part_022.flac,1,0.9777454137802124,AI,97.77454137802124
/home/jack/Videos/snip_4sec/rek/Day in the Life of A Minecraft YouTuber_035.wav,1,0.9777318835258484,AI,97.77318835258484
